transaction_amount,transaction_hour,product_category,quantity,payment_method,device_type,customer_age,customer_gender,is_holiday,label_is_fraud
6889.03,8.0,,1,unknown,unknown,51.0,M,False,0.0
4037.56,,entertainment,1,unknown,unknown,24.0,M,False,1.0
9021.93,23.0,travel,1,unknown,unknown,47.0,,False,1.0
5877.9,18.0,entertainment,1,unknown,unknown,39.0,F,False,1.0
7997.67,17.0,online_shopping,1,unknown,unknown,53.0,,False,0.0
5081.08,4.0,travel,1,unknown,unknown,41.0,F,False,0.0
7414.37,,entertainment,1,unknown,unknown,85.0,,False,0.0
4728.68,20.0,online_shopping,1,unknown,unknown,26.0,F,False,0.0
4878.19,10.0,entertainment,1,unknown,unknown,61.0,M,False,0.0
412.91,13.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
1586.0,22.0,fitness_and_medical,1,unknown,unknown,67.0,F,False,0.0
1169.44,9.0,entertainment,1,unknown,unknown,54.0,F,False,0.0
8939.44,23.0,fitness_and_medical,1,unknown,unknown,59.0,F,False,0.0
7816.51,23.0,travel,1,unknown,unknown,52.0,F,False,0.0
6658.2,17.0,,1,unknown,unknown,56.0,F,False,1.0
2365.62,15.0,travel,1,unknown,unknown,72.0,F,False,0.0
7184.18,16.0,entertainment,1,unknown,unknown,53.0,M,False,0.0
7774.54,0.0,travel,1,unknown,unknown,24.0,M,False,1.0
1454.81,,entertainment,1,unknown,unknown,85.0,F,False,1.0
4293.83,5.0,online_shopping,1,unknown,unknown,81.0,M,False,
5719.6,7.0,entertainment,1,unknown,unknown,22.0,,False,0.0
2474.53,2.0,online_shopping,1,unknown,unknown,23.0,,False,0.0
896.17,6.0,,1,unknown,unknown,76.0,F,False,0.0
5961.32,2.0,travel,1,unknown,unknown,49.0,,False,1.0
3994.42,17.0,,1,unknown,unknown,39.0,M,False,1.0
8695.27,14.0,entertainment,1,unknown,unknown,83.0,F,False,1.0
3451.6,1.0,,1,unknown,unknown,28.0,M,False,0.0
3455.6,3.0,fitness_and_medical,1,unknown,unknown,28.0,M,False,0.0
5655.13,,online_shopping,1,unknown,unknown,51.0,M,False,1.0
657.18,6.0,entertainment,1,unknown,unknown,27.0,,False,0.0
7431.48,3.0,fitness_and_medical,1,unknown,unknown,62.0,,False,1.0
4905.0,6.0,online_shopping,1,unknown,unknown,42.0,M,False,0.0
3772.04,12.0,fitness_and_medical,1,unknown,unknown,19.0,M,False,1.0
4375.59,5.0,online_shopping,1,unknown,unknown,59.0,M,False,1.0
364.6,20.0,fitness_and_medical,1,unknown,unknown,69.0,M,False,0.0
7154.12,20.0,travel,1,unknown,unknown,76.0,M,False,0.0
,6.0,entertainment,1,unknown,unknown,23.0,M,False,0.0
8429.89,11.0,fitness_and_medical,1,unknown,unknown,74.0,M,False,1.0
5183.03,14.0,online_shopping,1,unknown,unknown,61.0,M,False,1.0
3849.86,12.0,,1,unknown,unknown,80.0,F,False,1.0
5887.29,21.0,fitness_and_medical,1,unknown,unknown,32.0,F,False,0.0
3542.2,15.0,entertainment,1,unknown,unknown,55.0,F,False,1.0
4333.62,22.0,fitness_and_medical,1,unknown,unknown,19.0,M,False,0.0
,2.0,travel,1,unknown,unknown,33.0,F,False,1.0
2419.27,1.0,travel,1,unknown,unknown,84.0,F,False,
1920.87,,online_shopping,1,unknown,unknown,78.0,,False,1.0
6051.44,9.0,travel,1,unknown,unknown,83.0,F,False,
6018.15,13.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
9143.38,8.0,fitness_and_medical,1,unknown,unknown,71.0,M,False,1.0
3563.16,16.0,online_shopping,1,unknown,unknown,84.0,M,False,1.0
6665.42,11.0,travel,1,unknown,unknown,74.0,F,False,1.0
7044.27,9.0,,1,unknown,unknown,42.0,M,False,1.0
7464.69,16.0,travel,1,unknown,unknown,76.0,F,False,0.0
,19.0,travel,1,unknown,unknown,86.0,M,False,1.0
9318.66,14.0,,1,unknown,unknown,83.0,M,False,0.0
1958.33,17.0,entertainment,1,unknown,unknown,28.0,F,False,0.0
,1.0,travel,1,unknown,unknown,72.0,M,False,1.0
6940.38,2.0,travel,1,unknown,unknown,45.0,M,False,1.0
5727.2,6.0,travel,1,unknown,unknown,63.0,M,False,1.0
225.96,21.0,online_shopping,1,unknown,unknown,71.0,F,False,1.0
4686.77,18.0,,1,unknown,unknown,40.0,M,False,0.0
7773.76,10.0,online_shopping,1,unknown,unknown,53.0,M,False,0.0
379.51,20.0,fitness_and_medical,1,unknown,unknown,60.0,M,False,0.0
9021.93,23.0,travel,1,unknown,unknown,47.0,,False,1.0
9211.65,9.0,travel,1,unknown,unknown,86.0,F,False,0.0
7493.61,7.0,travel,1,unknown,unknown,41.0,,False,0.0
6792.97,2.0,travel,1,unknown,unknown,32.0,F,False,1.0
730.87,18.0,online_shopping,1,unknown,unknown,58.0,F,False,1.0
1454.81,,entertainment,1,unknown,unknown,85.0,F,False,1.0
8582.92,17.0,fitness_and_medical,1,unknown,unknown,41.0,F,False,1.0
,1.0,travel,1,unknown,unknown,72.0,M,False,1.0
5857.82,,fitness_and_medical,1,unknown,unknown,27.0,F,False,1.0
9376.92,11.0,entertainment,1,unknown,unknown,31.0,F,False,0.0
9729.84,17.0,fitness_and_medical,1,unknown,unknown,23.0,,False,1.0
9305.59,,online_shopping,1,unknown,unknown,72.0,F,False,1.0
5840.08,9.0,entertainment,1,unknown,unknown,42.0,F,False,
9230.22,10.0,travel,1,unknown,unknown,77.0,M,False,1.0
8557.07,12.0,online_shopping,1,unknown,unknown,57.0,,False,1.0
3563.16,16.0,online_shopping,1,unknown,unknown,84.0,M,False,1.0
1454.81,,entertainment,1,unknown,unknown,85.0,F,False,1.0
1980.75,3.0,fitness_and_medical,1,unknown,unknown,61.0,F,False,1.0
,15.0,online_shopping,1,unknown,unknown,83.0,M,False,1.0
9040.57,18.0,online_shopping,1,unknown,unknown,31.0,M,False,0.0
5055.9,14.0,fitness_and_medical,1,unknown,unknown,37.0,F,False,1.0
4796.18,2.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
9202.83,15.0,entertainment,1,unknown,unknown,47.0,M,False,
9269.47,8.0,online_shopping,1,unknown,unknown,51.0,F,False,0.0
5569.56,7.0,travel,1,unknown,unknown,72.0,M,False,
6480.67,1.0,travel,1,unknown,unknown,44.0,M,False,1.0
1867.33,15.0,online_shopping,1,unknown,unknown,53.0,M,False,1.0
,6.0,entertainment,1,unknown,unknown,23.0,M,False,0.0
4471.39,11.0,travel,1,unknown,unknown,78.0,F,False,1.0
587.49,0.0,online_shopping,1,unknown,unknown,50.0,F,False,1.0
2182.57,2.0,,1,unknown,unknown,57.0,F,False,0.0
1894.96,13.0,online_shopping,1,unknown,unknown,54.0,M,False,0.0
5537.38,18.0,entertainment,1,unknown,unknown,50.0,M,False,1.0
3884.28,12.0,online_shopping,1,unknown,unknown,53.0,F,False,1.0
4150.2,4.0,,1,unknown,unknown,71.0,F,False,1.0
9320.06,10.0,entertainment,1,unknown,unknown,53.0,M,False,0.0
404.75,4.0,entertainment,1,unknown,unknown,43.0,M,False,0.0
,4.0,fitness_and_medical,1,unknown,unknown,32.0,,False,1.0
6113.26,11.0,entertainment,1,unknown,unknown,60.0,M,False,1.0
9252.88,0.0,fitness_and_medical,1,unknown,unknown,58.0,,False,1.0
6873.4,5.0,online_shopping,1,unknown,unknown,63.0,M,False,0.0
9320.06,10.0,entertainment,1,unknown,unknown,53.0,M,False,0.0
3462.09,19.0,fitness_and_medical,1,unknown,unknown,44.0,,False,1.0
9395.43,7.0,online_shopping,1,unknown,unknown,66.0,F,False,0.0
6184.84,6.0,,1,unknown,unknown,63.0,M,False,1.0
,14.0,online_shopping,1,unknown,unknown,75.0,F,False,0.0
9143.38,8.0,fitness_and_medical,1,unknown,unknown,71.0,M,False,1.0
6530.48,14.0,online_shopping,1,unknown,unknown,76.0,,False,1.0
9641.51,6.0,fitness_and_medical,1,unknown,unknown,81.0,F,False,
2426.69,,travel,1,unknown,unknown,68.0,M,False,1.0
225.96,21.0,online_shopping,1,unknown,unknown,71.0,F,False,1.0
4684.41,20.0,fitness_and_medical,1,unknown,unknown,40.0,F,False,1.0
8125.61,9.0,entertainment,1,unknown,unknown,50.0,F,False,
183.66,21.0,entertainment,1,unknown,unknown,19.0,M,False,1.0
2790.48,9.0,entertainment,1,unknown,unknown,34.0,F,False,1.0
9598.1,3.0,,1,unknown,unknown,79.0,M,False,0.0
9809.51,3.0,entertainment,1,unknown,unknown,20.0,M,False,1.0
,3.0,entertainment,1,unknown,unknown,48.0,M,False,1.0
7496.98,6.0,fitness_and_medical,1,unknown,unknown,24.0,F,False,1.0
364.6,20.0,fitness_and_medical,1,unknown,unknown,69.0,M,False,0.0
6665.42,11.0,travel,1,unknown,unknown,74.0,F,False,1.0
2657.26,15.0,fitness_and_medical,1,unknown,unknown,23.0,M,False,1.0
435.95,16.0,online_shopping,1,unknown,unknown,46.0,F,False,1.0
243.49,20.0,travel,1,unknown,unknown,78.0,M,False,1.0
4136.91,16.0,entertainment,1,unknown,unknown,77.0,F,False,0.0
2907.28,3.0,fitness_and_medical,1,unknown,unknown,31.0,F,False,0.0
3828.61,14.0,online_shopping,1,unknown,unknown,38.0,F,False,0.0
8495.58,4.0,fitness_and_medical,1,unknown,unknown,44.0,F,False,1.0
5528.56,10.0,online_shopping,1,unknown,unknown,53.0,M,False,0.0
5843.22,15.0,entertainment,1,unknown,unknown,87.0,M,False,1.0
8910.29,11.0,online_shopping,1,unknown,unknown,22.0,F,False,1.0
6762.38,4.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,1.0
3361.29,9.0,entertainment,1,unknown,unknown,20.0,F,False,0.0
2652.62,5.0,,1,unknown,unknown,81.0,M,False,1.0
2385.8,0.0,online_shopping,1,unknown,unknown,61.0,M,False,1.0
3110.03,,fitness_and_medical,1,unknown,unknown,53.0,F,False,1.0
3609.57,23.0,travel,1,unknown,unknown,49.0,F,False,1.0
9248.66,16.0,entertainment,1,unknown,unknown,43.0,M,False,0.0
3993.25,11.0,fitness_and_medical,1,unknown,unknown,25.0,F,False,1.0
1997.86,7.0,entertainment,1,unknown,unknown,28.0,M,False,0.0
3405.98,23.0,online_shopping,1,unknown,unknown,82.0,F,False,1.0
7651.45,15.0,entertainment,1,unknown,unknown,39.0,M,False,1.0
5676.95,20.0,travel,1,unknown,unknown,66.0,M,False,1.0
6009.57,4.0,online_shopping,1,unknown,unknown,79.0,F,False,0.0
,2.0,online_shopping,1,unknown,unknown,26.0,F,False,0.0
9074.0,18.0,entertainment,1,unknown,unknown,29.0,F,False,0.0
4942.61,17.0,fitness_and_medical,1,unknown,unknown,75.0,,False,1.0
1460.19,7.0,online_shopping,1,unknown,unknown,82.0,M,False,
6459.9,17.0,entertainment,1,unknown,unknown,54.0,M,False,0.0
919.1,,travel,1,unknown,unknown,20.0,M,False,1.0
2764.51,22.0,entertainment,1,unknown,unknown,53.0,M,False,1.0
9251.14,8.0,fitness_and_medical,1,unknown,unknown,32.0,M,False,0.0
,7.0,travel,1,unknown,unknown,67.0,F,False,1.0
5719.6,7.0,entertainment,1,unknown,unknown,22.0,,False,0.0
4037.56,,entertainment,1,unknown,unknown,24.0,M,False,1.0
,15.0,fitness_and_medical,1,unknown,unknown,40.0,F,False,1.0
7973.79,9.0,online_shopping,1,unknown,unknown,75.0,M,False,1.0
1558.33,14.0,online_shopping,1,unknown,unknown,36.0,M,False,0.0
144.45,23.0,travel,1,unknown,unknown,53.0,M,False,1.0
4192.87,7.0,entertainment,1,unknown,unknown,39.0,,False,0.0
3651.41,23.0,entertainment,1,unknown,unknown,24.0,,False,1.0
6083.8,17.0,travel,1,unknown,unknown,26.0,M,False,1.0
3196.0,8.0,online_shopping,1,unknown,unknown,66.0,M,False,
2346.85,5.0,fitness_and_medical,1,unknown,unknown,67.0,F,False,0.0
8794.44,12.0,travel,1,unknown,unknown,28.0,F,False,1.0
1297.18,22.0,travel,1,unknown,unknown,38.0,M,False,1.0
4618.4,0.0,,1,unknown,unknown,31.0,M,False,
2142.72,17.0,online_shopping,1,unknown,unknown,30.0,M,False,1.0
1153.17,12.0,online_shopping,1,unknown,unknown,33.0,M,False,0.0
6113.26,11.0,entertainment,1,unknown,unknown,60.0,M,False,1.0
9376.92,11.0,entertainment,1,unknown,unknown,31.0,F,False,0.0
3027.96,23.0,entertainment,1,unknown,unknown,38.0,M,False,1.0
4624.15,,entertainment,1,unknown,unknown,50.0,M,False,0.0
8665.24,7.0,fitness_and_medical,1,unknown,unknown,25.0,M,False,1.0
3301.37,12.0,fitness_and_medical,1,unknown,unknown,32.0,M,False,0.0
1958.33,17.0,entertainment,1,unknown,unknown,28.0,F,False,0.0
7990.9,8.0,fitness_and_medical,1,unknown,unknown,21.0,M,False,1.0
3196.0,8.0,online_shopping,1,unknown,unknown,66.0,M,False,
4218.7,,travel,1,unknown,unknown,29.0,M,False,0.0
355.14,22.0,entertainment,1,unknown,unknown,29.0,M,False,1.0
3718.96,21.0,entertainment,1,unknown,unknown,48.0,F,False,1.0
4686.77,18.0,,1,unknown,unknown,40.0,M,False,0.0
2194.63,11.0,entertainment,1,unknown,unknown,73.0,M,False,1.0
3510.3,3.0,entertainment,1,unknown,unknown,39.0,F,False,0.0
3723.02,,fitness_and_medical,1,unknown,unknown,23.0,F,False,0.0
4627.63,21.0,travel,1,unknown,unknown,55.0,M,False,1.0
6261.72,4.0,online_shopping,1,unknown,unknown,21.0,M,False,0.0
7774.28,22.0,online_shopping,1,unknown,unknown,53.0,M,False,1.0
9401.46,0.0,,1,unknown,unknown,34.0,F,False,0.0
8437.21,9.0,,1,unknown,unknown,53.0,F,False,1.0
8573.45,2.0,online_shopping,1,unknown,unknown,63.0,,False,0.0
9043.3,11.0,online_shopping,1,unknown,unknown,21.0,,False,0.0
8948.44,19.0,online_shopping,1,unknown,unknown,81.0,F,False,0.0
5009.08,20.0,entertainment,1,unknown,unknown,27.0,,False,1.0
7414.37,,entertainment,1,unknown,unknown,85.0,,False,0.0
6340.55,18.0,travel,1,unknown,unknown,35.0,,False,0.0
8830.35,10.0,fitness_and_medical,1,unknown,unknown,53.0,M,False,0.0
4333.7,1.0,entertainment,1,unknown,unknown,75.0,M,False,1.0
,15.0,online_shopping,1,unknown,unknown,70.0,M,False,1.0
9598.1,3.0,,1,unknown,unknown,79.0,M,False,0.0
3643.41,17.0,online_shopping,1,unknown,unknown,44.0,M,False,1.0
,0.0,travel,1,unknown,unknown,42.0,M,False,
4024.14,2.0,entertainment,1,unknown,unknown,61.0,M,False,
6095.93,11.0,fitness_and_medical,1,unknown,unknown,71.0,M,False,0.0
3563.16,16.0,online_shopping,1,unknown,unknown,84.0,M,False,1.0
958.7,1.0,fitness_and_medical,1,unknown,unknown,75.0,F,False,0.0
6241.3,5.0,travel,1,unknown,unknown,82.0,F,False,0.0
5677.85,11.0,entertainment,1,unknown,unknown,35.0,M,False,0.0
6086.72,13.0,fitness_and_medical,1,unknown,unknown,38.0,,False,0.0
1241.15,12.0,,1,unknown,unknown,72.0,M,False,1.0
1934.15,9.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
9162.87,18.0,online_shopping,1,unknown,unknown,84.0,F,False,0.0
7154.12,20.0,travel,1,unknown,unknown,76.0,M,False,0.0
440.36,0.0,fitness_and_medical,1,unknown,unknown,61.0,F,False,1.0
5392.94,10.0,fitness_and_medical,1,unknown,unknown,48.0,F,False,1.0
4501.08,17.0,online_shopping,1,unknown,unknown,74.0,F,False,1.0
4186.86,0.0,online_shopping,1,unknown,unknown,47.0,M,False,0.0
1401.78,13.0,entertainment,1,unknown,unknown,20.0,M,False,1.0
4568.05,7.0,fitness_and_medical,1,unknown,unknown,72.0,M,False,1.0
6542.38,10.0,fitness_and_medical,1,unknown,unknown,23.0,M,False,0.0
9195.24,13.0,travel,1,unknown,unknown,61.0,,False,1.0
2293.84,23.0,online_shopping,1,unknown,unknown,39.0,F,False,0.0
7012.15,2.0,online_shopping,1,unknown,unknown,70.0,F,False,1.0
3710.18,6.0,online_shopping,1,unknown,unknown,21.0,M,False,1.0
3462.09,19.0,fitness_and_medical,1,unknown,unknown,44.0,,False,1.0
7771.61,5.0,travel,1,unknown,unknown,38.0,F,False,0.0
4765.08,18.0,,1,unknown,unknown,70.0,M,False,1.0
8628.42,18.0,travel,1,unknown,unknown,34.0,M,False,0.0
2728.04,11.0,online_shopping,1,unknown,unknown,83.0,M,False,0.0
6617.82,16.0,online_shopping,1,unknown,unknown,53.0,F,False,0.0
526.89,0.0,travel,1,unknown,unknown,41.0,M,False,0.0
4796.18,2.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
5972.66,12.0,online_shopping,1,unknown,unknown,34.0,M,False,1.0
8665.24,7.0,fitness_and_medical,1,unknown,unknown,25.0,M,False,1.0
456.21,8.0,entertainment,1,unknown,unknown,36.0,M,False,1.0
4186.86,0.0,online_shopping,1,unknown,unknown,47.0,M,False,0.0
3864.91,8.0,travel,1,unknown,unknown,48.0,F,False,1.0
3701.11,10.0,entertainment,1,unknown,unknown,50.0,,False,0.0
8873.87,6.0,fitness_and_medical,1,unknown,unknown,19.0,M,False,0.0
3382.41,20.0,online_shopping,1,unknown,unknown,80.0,M,False,1.0
8663.05,23.0,travel,1,unknown,unknown,73.0,M,False,0.0
4149.2,15.0,fitness_and_medical,1,unknown,unknown,79.0,M,False,0.0
6095.93,11.0,fitness_and_medical,1,unknown,unknown,71.0,M,False,0.0
,17.0,online_shopping,1,unknown,unknown,49.0,F,False,0.0
3685.86,0.0,online_shopping,1,unknown,unknown,47.0,M,False,0.0
9141.65,16.0,entertainment,1,unknown,unknown,53.0,F,False,0.0
9008.4,0.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
8186.64,15.0,online_shopping,1,unknown,unknown,82.0,F,False,0.0
6317.48,8.0,travel,1,unknown,unknown,37.0,,False,0.0
5274.69,6.0,entertainment,1,unknown,unknown,69.0,F,False,1.0
6618.41,9.0,entertainment,1,unknown,unknown,30.0,F,False,1.0
738.24,15.0,,1,unknown,unknown,59.0,F,False,1.0
3562.07,5.0,entertainment,1,unknown,unknown,71.0,,False,1.0
1728.79,,entertainment,1,unknown,unknown,51.0,F,False,1.0
8147.7,,entertainment,1,unknown,unknown,29.0,M,False,1.0
7311.52,23.0,travel,1,unknown,unknown,71.0,F,False,1.0
7773.76,10.0,online_shopping,1,unknown,unknown,53.0,M,False,0.0
1454.81,,entertainment,1,unknown,unknown,85.0,F,False,1.0
7328.85,20.0,travel,1,unknown,unknown,33.0,M,False,0.0
5274.69,6.0,entertainment,1,unknown,unknown,69.0,F,False,1.0
651.23,10.0,online_shopping,1,unknown,unknown,21.0,M,False,0.0
,14.0,entertainment,1,unknown,unknown,67.0,M,False,0.0
8325.21,16.0,online_shopping,1,unknown,unknown,52.0,M,False,1.0
6476.83,1.0,fitness_and_medical,1,unknown,unknown,46.0,F,False,1.0
3776.12,23.0,online_shopping,1,unknown,unknown,79.0,M,False,0.0
6378.34,19.0,entertainment,1,unknown,unknown,54.0,M,False,
6011.61,5.0,online_shopping,1,unknown,unknown,86.0,M,False,
7174.13,20.0,online_shopping,1,unknown,unknown,60.0,,False,1.0
4007.29,19.0,entertainment,1,unknown,unknown,25.0,F,False,0.0
9316.43,22.0,travel,1,unknown,unknown,47.0,M,False,0.0
4255.08,8.0,entertainment,1,unknown,unknown,81.0,M,False,0.0
,4.0,online_shopping,1,unknown,unknown,31.0,F,True,0.0
3403.34,9.0,online_shopping,1,unknown,unknown,27.0,M,False,0.0
8695.27,14.0,entertainment,1,unknown,unknown,83.0,F,False,1.0
7786.02,20.0,fitness_and_medical,1,unknown,unknown,52.0,,False,0.0
,14.0,online_shopping,1,unknown,unknown,75.0,F,False,0.0
5160.22,9.0,travel,1,unknown,unknown,75.0,F,False,1.0
,16.0,travel,1,unknown,unknown,84.0,M,False,0.0
2757.23,23.0,fitness_and_medical,1,unknown,unknown,29.0,F,False,0.0
4420.76,12.0,entertainment,1,unknown,unknown,53.0,F,False,1.0
4013.77,15.0,online_shopping,1,unknown,unknown,74.0,F,False,0.0
379.51,20.0,fitness_and_medical,1,unknown,unknown,60.0,M,False,0.0
5724.58,2.0,online_shopping,1,unknown,unknown,36.0,M,False,0.0
,9.0,travel,1,unknown,unknown,29.0,F,False,0.0
829.71,3.0,fitness_and_medical,1,unknown,unknown,82.0,M,False,1.0
7594.79,11.0,travel,1,unknown,unknown,69.0,M,False,
5905.68,11.0,fitness_and_medical,1,unknown,unknown,84.0,M,False,1.0
5071.57,0.0,travel,1,unknown,unknown,40.0,M,False,0.0
8939.44,23.0,fitness_and_medical,1,unknown,unknown,59.0,F,False,0.0
7128.07,10.0,,1,unknown,unknown,73.0,M,False,1.0
7724.33,16.0,travel,1,unknown,unknown,80.0,M,False,1.0
1573.99,16.0,travel,1,unknown,unknown,32.0,M,False,0.0
,15.0,online_shopping,1,unknown,unknown,70.0,M,False,1.0
1191.61,1.0,online_shopping,1,unknown,unknown,78.0,F,False,1.0
3799.48,21.0,fitness_and_medical,1,unknown,unknown,39.0,F,False,1.0
5762.49,11.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
2754.94,10.0,fitness_and_medical,1,unknown,unknown,40.0,M,False,0.0
1709.91,3.0,entertainment,1,unknown,unknown,28.0,F,False,0.0
7957.81,,travel,1,unknown,unknown,81.0,M,False,1.0
8955.19,0.0,travel,1,unknown,unknown,56.0,M,False,0.0
2293.84,23.0,online_shopping,1,unknown,unknown,39.0,F,False,0.0
6402.76,5.0,travel,1,unknown,unknown,59.0,M,False,
5765.83,2.0,online_shopping,1,unknown,unknown,83.0,F,False,0.0
2728.04,11.0,online_shopping,1,unknown,unknown,83.0,M,False,0.0
4008.16,5.0,travel,1,unknown,unknown,73.0,M,False,1.0
1019.24,16.0,fitness_and_medical,1,unknown,unknown,73.0,F,False,
3334.06,8.0,travel,1,unknown,unknown,67.0,,False,
2818.83,2.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
9886.11,23.0,travel,1,unknown,unknown,35.0,F,False,
5268.76,7.0,entertainment,1,unknown,unknown,50.0,M,False,1.0
3525.84,21.0,,1,unknown,unknown,53.0,F,False,0.0
404.75,4.0,entertainment,1,unknown,unknown,43.0,M,False,0.0
5245.28,,entertainment,1,unknown,unknown,51.0,F,False,0.0
7637.41,6.0,online_shopping,1,unknown,unknown,26.0,F,False,1.0
5822.18,8.0,fitness_and_medical,1,unknown,unknown,78.0,F,False,1.0
6964.27,,entertainment,1,unknown,unknown,81.0,M,False,0.0
5766.94,20.0,online_shopping,1,unknown,unknown,73.0,F,False,1.0
4404.95,20.0,entertainment,1,unknown,unknown,64.0,F,False,1.0
1787.39,18.0,fitness_and_medical,1,unknown,unknown,27.0,M,False,0.0
6530.48,14.0,online_shopping,1,unknown,unknown,76.0,,False,1.0
6264.43,15.0,online_shopping,1,unknown,unknown,55.0,F,False,1.0
893.26,14.0,entertainment,1,unknown,unknown,53.0,,False,1.0
5766.94,20.0,online_shopping,1,unknown,unknown,73.0,F,False,1.0
3016.09,4.0,fitness_and_medical,1,unknown,unknown,30.0,F,False,1.0
1443.93,1.0,fitness_and_medical,1,unknown,unknown,81.0,F,False,0.0
4037.88,21.0,online_shopping,1,unknown,unknown,75.0,M,False,0.0
5174.29,2.0,travel,1,unknown,unknown,38.0,F,False,1.0
2473.36,13.0,fitness_and_medical,1,unknown,unknown,53.0,M,False,1.0
6708.43,6.0,entertainment,1,unknown,unknown,23.0,F,False,1.0
8995.76,13.0,entertainment,1,unknown,unknown,47.0,M,False,0.0
9687.79,12.0,entertainment,1,unknown,unknown,57.0,,False,0.0
,5.0,travel,1,unknown,unknown,53.0,F,False,0.0
1052.61,7.0,online_shopping,1,unknown,unknown,66.0,F,False,1.0
5392.94,10.0,fitness_and_medical,1,unknown,unknown,48.0,F,False,1.0
6984.87,9.0,,1,unknown,unknown,64.0,M,False,1.0
5857.82,,fitness_and_medical,1,unknown,unknown,27.0,F,False,1.0
,0.0,online_shopping,1,unknown,unknown,53.0,F,False,0.0
2936.43,1.0,entertainment,1,unknown,unknown,21.0,M,False,1.0
,14.0,entertainment,1,unknown,unknown,67.0,M,False,0.0
7734.87,3.0,travel,1,unknown,unknown,48.0,,False,0.0
651.23,10.0,online_shopping,1,unknown,unknown,21.0,M,False,0.0
,6.0,online_shopping,1,unknown,unknown,49.0,M,False,1.0
620.8,3.0,online_shopping,1,unknown,unknown,53.0,M,False,
6637.93,17.0,,1,unknown,unknown,62.0,M,False,1.0
2840.19,10.0,entertainment,1,unknown,unknown,55.0,F,False,1.0
4765.08,18.0,,1,unknown,unknown,70.0,M,False,1.0
5822.93,,,1,unknown,unknown,30.0,F,False,1.0
,19.0,fitness_and_medical,1,unknown,unknown,75.0,F,False,0.0
5719.6,7.0,entertainment,1,unknown,unknown,22.0,,False,0.0
,11.0,travel,1,unknown,unknown,81.0,F,False,1.0
3045.36,6.0,travel,1,unknown,unknown,68.0,M,False,1.0
9008.4,0.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
9771.5,18.0,travel,1,unknown,unknown,44.0,M,False,0.0
2387.43,8.0,,1,unknown,unknown,86.0,F,False,0.0
8665.24,7.0,fitness_and_medical,1,unknown,unknown,25.0,M,False,1.0
7669.51,1.0,travel,1,unknown,unknown,70.0,M,False,0.0
542.89,6.0,fitness_and_medical,1,unknown,unknown,20.0,M,False,1.0
1928.47,17.0,travel,1,unknown,unknown,73.0,F,False,1.0
350.95,7.0,travel,1,unknown,unknown,83.0,M,False,
2600.41,0.0,fitness_and_medical,1,unknown,unknown,41.0,M,False,1.0
